molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL5821675,active,6.519274621011513,C#CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,902.1059999999994,5.416300000000006,3.0,10.0
CHEMBL5979784,active,7.173925197299173,C#CCNc1cccc(F)c1-c1nc2c(cc1Cl)c(N1C[C@@H](C)N(C(=O)C=C)C[C@@H]1C)nc(=O)n2-c1c(C)ccnc1C(C)C,628.1520000000002,5.7237200000000055,1.0,7.0
CHEMBL5930957,active,8.795880017344075,C#CCc1ccc(O)cc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,528.6320000000005,3.660000000000002,2.0,8.0
CHEMBL5969896,inactive,5.2777775360302694,C#CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C=C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,898.1179999999994,5.876800000000006,2.0,9.0
CHEMBL5612217,active,8.701146923590294,C#Cc1c(F)ccc2cc(N)cc(-c3ncc4c(N(C)[C@H]5C[C@@H]5F)nc(OCC56CCCN5CC(=C)C6)nc4c3F)c12,570.6190000000004,5.4066000000000045,1.0,7.0
CHEMBL5612083,active,9.39254497678533,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N(C)[C@H]5C[C@@H]5F)nc(OCC56CCCN5CC(=C)C6)nc4c3F)c12,571.6030000000004,5.530000000000005,1.0,7.0
CHEMBL5612889,active,9.430626090384955,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N(C)[C@H]5C[C@@H]5F)nc(OCC56CCCN5CC(=C)C6)nc4c3F)c12,571.6030000000004,5.530000000000005,1.0,7.0
CHEMBL5611970,active,9.60906489289662,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N(C)[C@H]5C[C@@H]5F)nc(OC[C@@]56CCCN5CC(=C)C6)nc4c3F)c12,571.6030000000004,5.530000000000005,1.0,7.0
CHEMBL5612981,active,8.705533773838408,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N(C)[C@H]5C[C@@H]5F)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,577.5820000000003,5.311900000000004,1.0,7.0
CHEMBL5613663,active,9.229884705212898,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N(C)[C@H]5C[C@@H]5F)nc(OC[C@]56CCCN5CC(=C)C6)nc4c3F)c12,571.6030000000004,5.530000000000005,1.0,7.0
CHEMBL5405893,active,7.619788758288394,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C)(C5)N6)cc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,613.6840000000003,5.701000000000005,2.0,7.0
CHEMBL5430615,active,6.357535479757878,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(C#C[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,593.6530000000002,5.283600000000005,2.0,6.0
CHEMBL5428155,active,8.102372908709558,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,599.6570000000003,5.3109000000000055,2.0,7.0
CHEMBL4867851,active,9.221848749616356,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,582.6550000000004,4.757900000000004,2.0,8.0
CHEMBL4858364,active,9.221848749616356,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,600.6450000000003,4.705900000000004,2.0,8.0
CHEMBL5977600,active,8.337242168318426,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)c12,683.7600000000001,4.824700000000004,2.0,10.0
CHEMBL5273122,active,9.0,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,615.6560000000005,5.524600000000005,1.0,8.0
CHEMBL5081048,active,8.455931955649724,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,600.6450000000003,4.705900000000004,2.0,8.0
CHEMBL5187854,active,7.910094888560602,C#Cc1c(F)ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,566.6560000000004,5.052300000000004,1.0,7.0
CHEMBL5881670,active,7.306712842994345,C#Cc1c(F)ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,584.6460000000002,5.000300000000004,1.0,7.0
CHEMBL5996049,active,8.18045606445813,C#Cc1c(F)ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)c12,667.7610000000001,5.119100000000004,1.0,9.0
CHEMBL5087229,active,7.619788758288394,C#Cc1c(F)ccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,566.6560000000004,5.052300000000004,1.0,7.0
CHEMBL5436936,inactive,4.866141874796665,C#Cc1cc(CN2CCN(C(=O)C=C)CC2)cc(F)c1-c1c(O)cccc1Cl,398.8650000000001,3.6632000000000025,1.0,3.0
CHEMBL5431111,active,7.721246399047171,C#Cc1cc2c(c(F)c1-c1c(O)cccc1Cl)OC[C@H]1CN(C(=O)C=C)CCN1C2,426.87500000000034,3.4242000000000026,1.0,4.0
CHEMBL5929667,active,7.3979400086720375,C#Cc1ccc(F)c(-c2nc3c(cc2Cl)c(N2C[C@@H](C)N(C(=O)C=C)C[C@@H]2C)nc(=O)n3-c2c(C)ccnc2C(C)C)c1,599.1100000000002,5.659920000000006,0.0,6.0
CHEMBL5848423,active,6.607303046740334,C#Cc1cccc(-c2nc3c(cc2Cl)c(N2C[C@@H](C)N(C(=O)C=C)C[C@@H]2C)nc(=O)n3-c2c(C)ccnc2C(C)C)c1,581.1200000000002,5.520820000000006,0.0,6.0
CHEMBL5394061,active,8.022276394711152,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,581.6670000000003,5.171800000000005,2.0,7.0
CHEMBL4863339,active,9.522878745280337,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,564.6650000000004,4.618800000000004,2.0,8.0
CHEMBL4876040,active,9.397940008672037,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,582.6550000000003,4.566800000000003,2.0,8.0
CHEMBL5762802,active,8.346787486224656,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](OC)C6)nc4c3F)c12,594.6910000000003,4.243700000000003,2.0,9.0
CHEMBL6050774,active,6.416121401501374,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)ncnc4c3F)c12,425.46700000000016,3.611600000000002,2.0,6.0
CHEMBL5083652,active,7.853871964321762,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,564.6650000000004,4.618800000000004,2.0,8.0
CHEMBL5752784,active,7.703334809738469,C#Cc1cccc2cc(OC)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,578.6920000000005,4.921800000000004,1.0,8.0
CHEMBL5863463,active,7.44189169836945,C#Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,548.6660000000005,4.913200000000003,1.0,7.0
CHEMBL5897850,active,6.915066425063284,C#Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5C[C@@H](F)C6)nc4c3F)c12,566.6560000000004,4.861200000000004,1.0,7.0
CHEMBL5763254,active,6.34433343076933,C#Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@H]5CCCN5C)nc4c3F)c12,522.6280000000004,4.379000000000003,1.0,7.0
CHEMBL5091244,active,7.1487416512809245,C#Cc1cccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,548.6660000000005,4.913200000000003,1.0,7.0
CHEMBL5844159,active,6.80771138743188,C#Cc1cccc2cncc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5C[C@@H](F)C6)nc4c3F)c12,567.6440000000003,4.256200000000002,1.0,8.0
CHEMBL5949563,active,7.2441251443275085,C#Cc1ccccc1-c1nc2c(cc1Cl)c(N1C[C@@H](C)N(C(=O)C=C)C[C@@H]1C)nc(=O)n2-c1c(C)ccnc1C(C)C,581.1200000000002,5.520820000000006,0.0,6.0
CHEMBL5991484,active,7.259637310505756,C/C=C(\C#N)C(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cccnc3COC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,929.1319999999994,5.691980000000005,3.0,11.0
CHEMBL5958994,active,6.259637310505756,C/C=C(\C)S(=O)(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,968.2309999999994,6.510000000000008,3.0,11.0
CHEMBL5748949,inactive,5.0,C/C=C(\C)S(=O)(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,952.2319999999994,6.804400000000008,2.0,10.0
CHEMBL5953538,active,6.259637310505756,C/C=C/C(=O)N1CC2(CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)CC2)C1,964.2469999999993,6.779400000000008,2.0,11.0
CHEMBL5840559,active,7.259637310505756,C/C=C/S(=O)(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,954.2039999999994,6.119900000000007,3.0,11.0
CHEMBL5907203,active,6.259637310505756,C=C(C)C(=O)N1CC(N(C)C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,924.1819999999994,5.9976000000000065,2.0,11.0
CHEMBL5962674,active,6.259637310505756,C=C(C)C(=O)N1CC2(CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)CC2)C1,964.2469999999993,6.779400000000008,2.0,11.0
CHEMBL5831454,inactive,3.6020599913279625,C=C(CCO)C(=O)N1CC(NC(=O)Cn2c(C)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)ccc32)C1,609.5210000000003,3.1849200000000017,2.0,5.0
CHEMBL5986358,active,7.853871964321762,C=C(F)C(=O)N1CC(C)N(c2nc(OC[C@@H]3C[C@@H](F)CN3C)nc3cc(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)C[C@H]1CC#N,679.094,5.4782000000000055,1.0,9.0
CHEMBL5770657,active,6.259637310505756,C=C(F)C(=O)N1CC(N(C)C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,928.1449999999994,5.904700000000006,2.0,11.0
CHEMBL6040396,active,6.259637310505756,C=C(F)C(=O)N1CC2(CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)CC2)C1,968.2099999999992,6.686500000000008,2.0,11.0
CHEMBL4860108,active,8.301029995663981,C=C(F)C(=O)N1CCN(c2cc(C(=O)NC(C)CN3CCC(C)(O)C3)nc3c2CCN(c2cccc4cccc(C)c24)C3)C[C@@H]1CC#N,653.803,4.095000000000003,2.0,8.0
CHEMBL4847011,active,8.080921907623926,C=C(F)C(=O)N1CCN(c2cc(C(=O)N[C@H](C)CN(C)C)nc3c2CCN(c2cccc4cccc(C)c24)C3)C[C@@H]1CC#N,597.739,4.199900000000003,1.0,7.0
CHEMBL5957341,active,8.0,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c(F)c(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)[C@@H](C)C1,640.057,5.387020000000004,1.0,8.0
CHEMBL4594350,active,8.301029995663981,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,604.1299999999999,4.732980000000004,0.0,8.0
CHEMBL5806104,active,8.0,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3cc(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)CC1CC#N,647.0769999999999,5.141700000000005,1.0,9.0
CHEMBL5978012,active,8.0,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3cc(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)CC1CF,640.057,5.197520000000004,1.0,8.0
CHEMBL5967858,active,7.698970004336019,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3C[C@@H](F)CN3C)nc3c(F)c(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)C[C@@H]1CC#N,683.057,5.228800000000005,1.0,9.0
CHEMBL6003557,active,8.0,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3C[C@@H](F)CN3C)nc3c(F)c(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)C[C@H]1CC#N,683.057,5.228800000000005,1.0,9.0
CHEMBL5857675,active,6.351639989019068,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3C[C@@H](F)CN3C)nc3c(F)c(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)[C@@H](C)C1,658.0470000000001,5.335020000000005,1.0,8.0
CHEMBL5821507,active,7.958607314841775,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3C[C@@H](F)CN3C)nc3cc(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)CC1CC#N,665.067,5.089700000000004,1.0,9.0
CHEMBL5761962,active,7.494850021680094,C=C(F)C(=O)N1CCN(c2ncnc3cc(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)CC1,494.8800000000003,4.386420000000003,1.0,6.0
CHEMBL5823457,active,7.494850021680094,C=C(F)C(=O)N1CCN(c2ncnc3cc(-c4nc(N)ccc4C(F)(F)F)c(Cl)cc23)C[C@@H]1C#N,505.8630000000002,3.9701800000000027,1.0,7.0
CHEMBL5987729,active,6.119186407719209,C=C(F)C(=O)N1CCN(c2ncnc3cc(-c4nc(N)ccc4C(F)(F)F)c(Cl)cc23)C[C@H]1C#N,505.8630000000002,3.9701800000000027,1.0,7.0
CHEMBL5397007,active,7.0,C=C(F)C(=O)N1CC[C@H](n2ncc3c(N4CC(N(C)CC)C4)nc4c(F)c(-c5c(C)c(C)cc6[nH]ncc56)c(Cl)cc4c32)C[C@H]1CC#N,672.184,6.606420000000007,1.0,7.0
CHEMBL5410349,active,7.0,C=C(F)C(=O)N1CC[C@H](n2ncc3c(O[C@@H](C)[C@@H]4CCCN4C)nc4c(F)c(-c5nccc6cccc(C#N)c56)c(Cl)cc4c32)C[C@H]1CC#N,695.1739999999999,7.254360000000007,0.0,8.0
CHEMBL5272621,active,7.301029995663981,C=C(F)C(=O)N1CC[C@H](n2nnc3c(O[C@@H](C)[C@@H]4CCCN4C)nc4c(F)c(-c5ncc(F)c6ccccc56)c(C)cc4c32)C[C@H]1CC#N,668.7239999999999,6.571800000000008,0.0,8.0
CHEMBL5794696,active,6.259637310505756,C=C(OC)C(=O)N1CC(N(C)C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,940.1809999999994,5.581600000000006,2.0,12.0
CHEMBL5823646,active,6.259637310505756,C=C(OC)C(=O)N1CC2(CCN(C(=O)N(C)[C@H](C(=O)N[C@H]3Cc4nc(cs4)-c4ccc5c(c4)c(c(-c4cccnc4[C@H](C)OC)n5CC)CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C3=O)C(C)C)CC2)C1,980.2459999999993,6.3634000000000075,2.0,12.0
CHEMBL5077261,inactive,4.0,C=C1/C=C/CCCC(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(N)=O)CSC1,648.871,1.5435000000000048,5.0,7.0
CHEMBL5088053,inactive,4.008773924307505,C=C1/C=C/COC[C@@H](C(=O)N[C@@H](CC(C)C)C(N)=O)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)C1,590.7220000000002,-0.3417999999999928,5.0,7.0
CHEMBL5077919,inactive,4.0,C=C1/C=C/COC[C@@H](C(=O)N[C@@H](CC(C)C)C(N)=O)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CC1,604.7490000000001,0.04830000000000695,5.0,7.0
CHEMBL5431314,active,6.468521082957745,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cc(C5CCN(C)CC5)c(C)cn4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,848.3899999999999,7.830140000000008,1.0,10.0
CHEMBL5428469,active,6.2839966563652006,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cc(CN(C)C)c(C)cn4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,808.3249999999999,7.082540000000007,1.0,10.0
CHEMBL5437416,active,6.301029995663981,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cc(CNC)c(C)cn4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,794.2979999999999,6.740340000000006,2.0,10.0
CHEMBL5397857,active,6.275724130399211,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cc(CNC)ccn4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,780.2709999999998,6.431920000000005,2.0,10.0
CHEMBL5408905,active,6.318758762624412,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cccc5c4CN4CCC5C4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,817.332,7.620420000000009,1.0,9.0
CHEMBL5401101,active,6.337242168318426,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cccc5c4CNC(C)(C)C5)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,819.348,7.741820000000009,2.0,9.0
CHEMBL5404413,active,6.161150909262744,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cccc5c4CNCC5)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,791.294,6.963220000000007,2.0,9.0
CHEMBL5413564,active,8.67778070526608,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4nccc5c4CNCC5)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,792.2819999999999,6.3582200000000055,2.0,10.0
CHEMBL5415578,active,8.823908740944319,C=C1CN2CCC[C@@]2(COc2nc3c4c(c(Cl)c(-c5nc(N)cc(C)c5C(F)(F)F)c(F)c4n2)OC[C@@H]2CN(C(=O)/C=C/c4nccc5c4CNCC5)CCN32)C1,806.2649999999994,5.730720000000005,2.0,11.0
CHEMBL5402298,active,7.309803919971486,C=C1CN2CCC[C@@]2(COc2nc3c4c(c(Cl)c(-c5nc(N)cc(C)c5C(F)(F)F)cc4n2)OC[C@@H]2CN(C(=O)/C=C/c4nccc5c4CN(C)CC5)CCN32)C1,802.3019999999995,5.933820000000006,1.0,11.0
CHEMBL5408294,active,7.886056647693163,C=C1CN2CCC[C@@]2(COc2nc3c4c(c(Cl)c(-c5nc(N)cc(C)c5C(F)(F)F)cc4n2)OC[C@@H]2CN(C(=O)/C=C/c4nccc5c4CNCC5)CCN32)C1,788.2749999999995,5.591620000000005,2.0,11.0
CHEMBL5887713,active,6.169411331314856,C=CC(=C)N1C[C@H](C)N(C2=NC(=C)N(c3ccc(S(=C)C)cc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc32)C[C@H]1C,616.2500000000001,8.817900000000003,0.0,5.0
CHEMBL5788433,inactive,5.2777775360302694,C=CC(=O)C1CC[C@H](C(=O)C(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3C(C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,893.1639999999994,7.851300000000008,2.0,11.0
CHEMBL6016531,inactive,5.0,C=CC(=O)C1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cccnc3)n4C3CC3)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,857.0649999999995,6.713600000000007,3.0,9.0
CHEMBL5831939,active,6.519274621011513,C=CC(=O)C1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cnn(C)c3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,906.1379999999995,6.444500000000007,3.0,10.0
CHEMBL5827669,inactive,5.0,C=CC(=O)C1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,887.1349999999994,7.400400000000008,2.0,9.0
CHEMBL5881751,active,6.259637310505756,C=CC(=O)C1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nsc(n3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,895.1399999999994,6.251900000000006,2.0,12.0
CHEMBL6021162,inactive,5.0,C=CC(=O)C1C[C@@H](C(=O)N(C)[C@H](C(=O)N[C@@H]2Cc3cc(O)cc(c3)-c3cnc4c(c3)c(c(-c3ccccc3CCOC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)CN1,904.1219999999993,5.149300000000005,4.0,11.0
CHEMBL5784056,inactive,5.0,C=CC(=O)C1C[C@@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3ccc5c(c3)CN(C)C5)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)CN1,900.1339999999992,5.510800000000005,4.0,10.0
CHEMBL5800896,inactive,5.0,C=CC(=O)C1C[C@@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3ccccc3CCOC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)[C@@H](OC)N1,933.1599999999994,5.726800000000005,4.0,11.0
CHEMBL5903855,inactive,5.0,C=CC(=O)C1C[C@@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(n3)c(c(-c3ccccc3CCOC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)CN1,904.1219999999993,5.149300000000005,4.0,11.0
CHEMBL5787977,inactive,5.0,C=CC(=O)N(C)C(=O)N(C)[C@H](C(=O)N[C@H]1Cc2nc(cs2)-c2ccc3c(c2)c(c(-c2cccnc2[C@H](C)OC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,855.0749999999995,5.9233000000000064,2.0,11.0
CHEMBL6007436,active,7.259637310505756,C=CC(=O)N(C)C1CCN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)CC1,938.2089999999994,6.387700000000007,2.0,11.0
CHEMBL6047299,active,6.519274621011513,C=CC(=O)N(C)C1CN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,910.1549999999994,5.607500000000006,2.0,11.0
CHEMBL5990907,active,6.259637310505756,C=CC(=O)N(C)CC(=O)N(C)[C@H](C(=O)N[C@H]1Cc2cc(O)cc(c2)-c2ccc3c(c2)c(c(-c2cccnc2COC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,864.0569999999994,5.018000000000005,3.0,10.0
